,liver-apap_1,liver-apap_2,liver-apap_3,liver-apap_4,liver-apap_5,liver-ctrl_1,liver-ctrl_2,liver-ctrl_3,liver-ctrl_4,liver-ctrl_5,liver-mda_1,liver-mda_2,liver-mda_3,liver-mda_4,liver-mda_5
Abca2,133.374106300811,156.97562632394698,157.348117176676,62.9099297249827,90.0764254423852,71.0394483684858,86.38009420587929,68.0740943331648,63.3617073705608,98.2608109898947,189.309601660866,255.191076331152,250.67708052286704,197.567402152936,193.99326031000496
Abca3,108.44396519228758,97.71219292524276,82.05882417669977,87.05847076938866,86.54144903310926,97.27783721086294,83.1901436126795,97.2351501432185,85.19908169617936,109.2996861866815,153.30704383877912,156.8476033615592,163.5251460398418,151.69154942361558,154.80347579392273
Abca4,7.56540778360502,6.891542838656,11.604160162874598,21.966278493778,9.649461601391051,0.789336791822146,0.347836955217901,0.683262412890172,0.0,0.1776499943401649,3.34749182603702,1.88300005117204,3.0918722255426,3.2464175749016406,2.69975594206734
Abca5,13.2638199845047,13.84680962950116,11.763974234115947,11.3418503977404,9.883536387923044,2.1708012348308148,4.57606120053319,4.1094495534423405,5.59671931236385,6.11793126014065,7.1470578499316,9.814529211504116,12.01491385318231,4.36267157851303,12.598248052227875
Abca6,258.42603612270403,182.581657328583,258.995329120033,263.935723011888,493.809616659232,315.35369208655,361.477133710725,357.30192330269097,450.470243949264,503.87173771125,482.888509986158,495.568952589776,695.4386515381931,317.310826086682,557.408852868117
Abca7,1.8226361906934447,1.7766985087608,3.683702112335135,0.0,0.0,0.0,3.684466224680605,0.0,1.9260413785099093,3.66451091619274,2.4888695328252,7.02066984559568,6.28148421909936,1.808383336025735,0.0
Abca8,40.9092237771598,57.3965899663309,38.8690976303981,53.616805991532495,32.5301264265425,37.4746639791732,28.8508919524032,23.6109179781032,22.339902995919104,63.8882380852534,124.152655898469,155.007948998836,148.209604747937,86.13711248274721,132.090812024705
Abca8a,131.28746630703952,87.65194893799101,179.02857724376,56.337321304911,69.6445325635655,148.54044588232148,185.9615313982167,152.931031073456,188.190372180907,257.425639876376,133.6305287936285,132.483421381987,139.0492088552,84.043813518295,150.19320582341342
Abca9,19.049021513747352,12.22886321930305,17.36684289018515,11.4113733222152,13.144744389690402,7.55659480856375,17.6620387003822,5.1840322469341,9.545557393646,37.02775085419115,23.69538333987705,23.56114101581705,29.29399788477715,9.9755777966121,15.67372535804435
Abcb10,50.5601440288724,67.7196281646709,71.63466281547629,60.379417839306605,87.7856252892485,49.4820675620119,72.8888538878515,64.6949612401094,83.69660728731459,87.3786115733256,110.0823707991,119.729645390936,133.888900923239,87.38863252939821,128.658187580957
Abcb11,902.014597708538,489.8098909439991,803.854307324969,660.377489160877,949.283391944554,1232.67687135647,1693.4217525544102,1880.61153801584,2070.14922626909,2198.49593093401,3659.04134385564,4376.48629715236,5118.859866113839,2314.81133076218,3958.17687250269
Abcb4,92.5269868783774,122.027074573913,217.080271499357,140.474652839247,105.3211613586,16.3477554793013,10.1177932801176,19.928330195805,20.2100764205946,27.477772390777,337.935888375991,381.109113559159,416.376743999905,179.584090879354,228.380659643303
Abcb5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abcb6,299.479727893965,287.934204782686,235.921233512379,235.2191931525005,247.61534223390493,180.5216857053795,148.824439713596,135.02265585020848,123.7266239489635,158.3013795458255,281.7270737800255,369.2598024040345,360.5184116080615,323.812523494478,281.4424908327245
Abcb7,7.02350809654788,3.51325776836398,3.20047449134104,32.5688910774686,22.7141912937123,0.0,2.02001265878901,5.5329285983127,14.487455383517,26.7411812099233,8.950625996848439,15.290350562704502,6.6641837860131,11.2913085362681,12.7795624865799
Abcb8,85.040849575509,88.71274488924699,83.443828988694,54.7827184575275,78.2218989697365,47.47284663737376,57.97030250083155,40.47912897513445,54.06993873606186,62.6516301691965,60.8675674367435,92.37660243459,95.3493078077325,74.1890748331072,84.1876290058735
Abcb9,1.86483097461344,0.519284434172836,0.530714099271979,2.61185359787836,2.3877787577333303,7.39600245119845,8.14948172234378,3.58218071881325,5.735514140428599,4.8697848608555,2.3833339570756,2.2710237438148395,0.0,1.5479121364677,0.273421657732376
Abcc1,28.721226073439,36.385976780893294,20.4192555439327,12.7326754885221,17.0142054102508,11.0077954133162,7.729886029476709,7.168389264092211,10.6198438533461,12.3063254548195,18.6578351158314,17.052635330959898,18.5052907148316,14.94185375347,23.0243868103478
Abcc10,24.8570810632588,15.2039456378576,23.2626671267413,12.6215788838836,12.8110228998575,14.380441262565698,18.8509071433882,10.3868108263909,12.1635476683692,22.266879638681804,21.3901296836681,18.2050931715733,20.261775494062604,16.7718720632602,19.480882867774
Abcc12,0.290817207492048,0.142860576216594,0.1450509828878215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291901228957017,0.0,0.0,0.0,0.0
Abcc2,2493.87493750429,1669.40419092509,1765.06846076545,2657.8718644868104,2196.28535680532,1969.81600092617,2044.13277942204,2652.3627888086303,2413.02398977294,3600.020212909289,1744.8033815935598,3293.40263704346,3756.479614876501,2763.05392658588,2843.9601483623496
Abcc3,85.96793494149745,66.55696860759485,22.144906244314377,66.13186805102215,36.16645101731862,1.790258063203831,1.6238350168482152,0.5100282316263,1.1077800038477847,0.3640012370694245,93.25109754702324,185.6570338563685,199.40333694576603,207.3786539442545,213.36435295190617
Abcc4,56.29076608054385,144.354621373427,91.818582501277,86.33914432966299,72.7887738314605,15.03162098021475,11.10487959190525,15.6729879996309,11.984510384093,18.53398484730045,24.596539153120947,38.11778212142245,48.46650819143775,42.47463851711329,44.3464168243884
Abcc5,25.581905207956,18.257643733183897,18.3962290721133,6.78827393779355,5.20841130821464,7.44034777683933,9.67550823770744,2.5930168062104904,3.7891461569454106,17.690686389571603,4.83839277110836,12.0318417327372,17.6906506376978,0.6831206356425379,5.49893279734573
Abcc6,676.708066297396,350.56196291764803,467.033229385834,249.50510357316003,365.65828085180704,813.339968657072,1227.01778479121,605.596959540484,661.688702779732,1351.03075395274,804.743279946534,895.810250773765,852.672267271981,619.2278774988749,601.670907624217
Abcc8,0.427778413085469,0.2844161532471505,1.716169711095815,0.4296348205383335,1.2844408050169251,4.54749684116516,6.684404000369151,6.958666237462901,4.460836907141285,3.589996481383485,3.97609196881428,2.123236900979595,4.295856579634415,2.1128241350593897,1.90914182744881
Abcc9,72.01143433802847,53.644522609015645,44.8753684036896,24.67516105590245,22.2120460731754,22.59513145856968,35.13477755726839,38.39130951834064,46.728959392611095,39.65595434141024,13.68833930980755,13.82554102775839,21.10886264547665,13.420322291955957,20.9662480039014
Abcd1,107.003126073986,67.0120028802293,89.8493903445422,108.567351234791,164.97359644183902,290.84233232642896,206.617762142518,246.356183621501,208.21973977772,212.704155163209,200.4229603325,185.119705681923,206.440985045022,228.266372311261,246.825997592341
Abcd2,0.45699157800293,1.1263511119806202,10.8904652998681,2.83093890371579,2.03707074966702,1.25337448308854,0.911411459510813,4.486421486493951,1.3772344540575798,2.3027329654465,2.07149836536915,12.7962758807078,8.65256688434852,4.05838264191743,17.6571145763566
Abcd3,757.179138772503,795.1284792585769,828.5530880855549,1039.5013388592802,1078.58153536367,676.4741863464981,967.921874321104,1117.66483982669,1149.60242430122,1093.48691570223,761.8353775280721,819.338222783526,1079.72346623601,478.459435283144,869.3132225789301
Abcd4,49.0989310644911,27.8176152300497,41.3900856930476,34.8972798063606,35.782798773557,28.958135435829,32.4716885490338,14.5404911844802,28.5043353143747,30.926499454815502,47.8290312931857,46.267353411487,53.4933790765009,37.9789083245709,43.544789735817794
Abce1,526.351047862255,517.3305872866649,841.9016338029469,661.5513464786229,582.906047186456,134.871068035045,211.137702851633,225.597807480108,270.770767602979,322.759392841223,342.92364318419203,390.337726154973,556.31031085169,183.578398419729,384.3389557443711
Abcf1,67.4741022408091,57.6678298374738,34.173690099938,18.124417393126603,46.3835167015238,7.41827515987482,17.9085127689515,3.4899547857197004,7.995777846291599,18.0688501078516,82.16901834288221,49.6721674367601,36.1999680330733,7.029874967353241,37.3549466651045
Abcf2,7.710551087194915,16.53700230639425,21.54753403486715,5.04897517386331,4.40704899295206,0.9878777929148348,5.42789739012545,7.577357949441596,1.13979027061877,7.84089690610142,13.18099642351105,1.7305643142670148,6.004990069397875,3.548916704191585,1.361152653422575
Abcf3,530.21679673247,427.514102501172,459.587729297329,387.490982356724,375.739047392037,264.815140285919,226.55303985357892,264.592638485515,236.611197683731,287.371646649373,302.537680459415,361.621849404566,385.549013730422,276.788644970042,333.364503974316
Abcg1,0.0,0.0,0.0,18.8017105331658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abcg2,61.701906448765,41.82107738281025,17.63101190430865,21.24619149317555,97.72207143113664,39.59515465420329,66.40394630788735,70.81215053537905,98.22362624239756,166.9782537775872,96.98197378746067,28.4572602729476,188.8597900291397,130.38071518589368,30.25264651940171
Abcg3l1,7.81585113097585,7.90462212612602,7.446932719563921,1.4094123231475602,1.3873661041831598,1.29102924211412,3.6136039470064505,5.694468280305389,5.6319927893634905,8.06376496048402,1.3852196857937398,123.70262025584,10.689764894943,0.0,3.4628270120043303
Abcg3l3,112.61083576924,99.1062056847918,102.658393228167,77.8573584870613,89.84594015305059,76.73289545493479,115.613360413591,83.1049890745287,95.7394389968754,149.743604021593,196.023414908936,240.402194473539,254.714741673428,92.96216841043127,216.910983249321
Abcg4,0.7874229224418751,0.0,2.37555853903469,1.54492347910085,1.57858738165434,0.0,0.759474599885716,0.0,1.533069857215,0.0,0.7860961768505991,0.0,0.819683735016436,0.7553095303040129,0.813050308180391
Abcg5,236.357187345606,165.837591643275,260.643891457284,355.690990967504,342.093723540148,51.6690574669054,40.4767091540003,23.4785392578125,29.0480477515295,129.064651866329,5.64076908221414,0.594674532261018,11.6025295423272,4.38087337644571,8.57288936494789
Abcg8,71.93170561156745,44.06337118584415,45.033551837953006,114.35669685652756,44.75300314466399,30.4251515913896,13.4886400598547,7.553046691568291,11.189405251245748,40.2331450488815,0.143182627446309,0.0,0.0,0.0,2.587914487905909
Abhd1,103.184588572461,78.6393982892002,79.7314626077689,90.8425292433949,111.124558677856,126.228156564198,93.8774982818354,145.51814270469802,94.2162500489542,108.319300123291,60.10655917744571,80.26498567961549,60.47054450997671,66.7411008791526,65.18578574880921
Abhd11,169.920046942259,199.973097327848,239.123769594756,168.321226903654,110.143139269319,71.54161603659341,94.5819480636056,65.91091311390021,70.0324735362793,124.144092940674,193.539316511653,215.389236831879,237.856500730418,152.213348760775,176.86916801436502
Abhd12,311.03634740343,294.113318045542,197.375234951745,220.003953943514,292.227490116892,250.511334148996,153.969454178272,235.580882031231,135.104867524998,173.891576281726,310.644677426142,292.841779566453,306.344564748454,256.323771290826,271.095324363734
Abhd12b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abhd13,74.019503278747,74.6627921404842,117.006356349315,92.7308979391992,102.882485226433,41.2705663276657,48.9311130867931,38.701803493088896,75.05114254021859,67.3200957446546,66.2093028672751,89.8412995604108,114.253020009417,38.0192711911427,72.12626520210709
Abhd14a,19.2669294147003,5.115744147882349,15.736101085620898,0.0,8.2695006016624,0.0,0.0,0.0,8.605142422102691,22.740845937932,23.2589458406926,0.0,0.0,12.0221899086792,10.3368466687363
Abhd14b,808.42332307662,555.62516221179,681.60073006817,607.527541928045,652.68942828492,1242.66266708713,1039.567437830275,1019.968196133365,1007.6342497971848,1030.94921917004,1275.97999101168,1340.92989080264,1317.4579777860652,1332.3561187031698,1458.8733954564248
Abhd15,47.5615046007173,64.1184513382411,70.4014237164965,64.1131479755733,80.8110909158811,60.2733262259,61.3780771405921,85.1881658653028,54.4745939191545,84.79450072940699,135.771888480826,128.370649773475,132.323923971241,94.38855805450348,110.952777188194
Abhd16a,13.9160182114659,10.59899816734535,22.0357758645683,6.391075123574001,5.457652426999656,1.48010965695545,20.33850121385815,0.0,0.0,16.9712370826716,7.31150420232042,5.295966137143095,30.32899221392715,21.0155865398491,6.387630990186924
Abhd16b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abhd17a,1078.06084732388,770.144617140072,819.451641203771,861.6849744986099,764.651945191197,962.413508882715,758.0683425199969,888.244022738803,632.779250184313,820.58072429685,1123.72455157955,1114.3426198826598,1220.21590336424,1056.17115946635,1160.7981663817
Abhd17b,65.4096690760145,102.752373410579,282.479821112804,133.654577607809,145.90022932909,35.0084460903796,35.9417330810939,43.74957349234551,89.5970276425502,64.6941075514434,90.0454832668273,89.9789188220225,138.009500698656,42.1876456274805,120.679928077408
Abhd17c,521.201969782333,372.61663859703697,413.568731120299,515.946584676428,391.05624027687696,332.311939884467,310.34655869646,316.39323479102296,314.13892282046004,349.862780544675,471.704689048143,526.87279368667,725.4173706450811,512.861798787114,613.5347876561531
Abhd18,25.66258660315935,22.35745127683,26.9639568236238,19.411899222885552,26.3855064162238,8.941517086468,24.14694628034655,16.83369842166065,21.58490340137165,32.8004071788561,24.333191895654,36.99963011975755,27.120676083099948,14.9312342301231,26.64190472815225
Abhd2,1148.28244621779,734.3553038781531,1066.530531532252,822.7213203980646,708.166560228122,766.3981904344384,491.44920363571,546.368863016,447.9842539512378,685.865763673155,599.0973769603,812.68149835858,770.5118705829666,631.8711956265178,776.3150941670252
Abhd3,7.339347932400599,8.03433273070589,4.81360541654397,4.6705222701782105,4.84092593372009,0.0,3.22928998298062,3.94409535666591,2.44031075973794,0.0,0.8142130977566229,0.853776894132412,4.14980351656207,1.59292850203421,0.8102068813796759
Abhd4,797.0703817324601,594.718575549951,866.378310159736,608.6772199759,701.4242239277929,257.984384414992,208.8339370197,314.783434265811,300.602989874072,352.89141915517195,437.55821828482,490.318533617371,488.13425273258906,464.751973662776,495.523649046848
Abhd5,418.446082143954,271.397555036556,628.002315740824,337.93621710387697,452.3221402184751,154.142838734143,226.62686411889,238.532563609081,328.816865248618,382.09303383232,290.062617851466,281.688644797209,355.254152100559,153.890061939348,294.202156404901
Abhd6,121.0961296373244,98.29368582867924,123.85575961943698,110.27854207624137,121.76731046591716,81.67616744929249,87.53564159858573,109.67588896445947,95.7453664014689,116.6733989102145,110.474824013119,125.46036410433972,147.20186266287743,112.96264133041429,139.83151807277605
Abhd8,42.2404155468496,60.7335570785231,24.634126004412305,57.4145655046451,38.518696579173294,46.18519394289721,17.5498448996495,41.057203633314,21.446513622129,33.068878304271806,12.8370254735843,18.6757532057714,24.3966129522209,22.5131617017598,20.1701804513143
Abi1,95.41582218964656,117.771851098978,192.25184927532447,100.57012474569424,116.69912696396447,31.97532461182585,48.2460970893936,47.89287059062055,73.43264161102081,74.38087745821865,115.0585194862364,129.4502069565006,156.7098105611255,55.57708560792615,133.658884100088
Abi2,34.651420167546604,33.0652484892177,38.29830480369071,12.458545273176,12.9382550304393,3.13738801903059,11.0890106776107,14.345674880097802,10.2974135811375,7.797503205830151,21.8556249765436,11.7994810092698,21.4423212690841,5.96742365608158,25.5507503031796
Abi3,109.803224512585,79.1517157115895,65.0857102322357,62.3475414656275,55.71925059510921,79.846647640502,43.5524266310856,66.77931751900739,60.9304331929945,75.4669875396468,76.9218497324704,80.2464380919203,116.268779038276,99.3293590873775,85.54093040618991
Abi3bp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9443000172875732,0.0,0.0,0.0,0.0,0.0,0.0
Abitram,112.750986606256,107.497676700805,88.61364705306059,128.511829107985,73.0856111178082,28.7104218965468,64.6046200766317,66.7199415849396,62.8224904048399,74.0530376380421,110.635154805842,111.656273973605,116.605178650404,78.561888653019,77.76353566454829
Abl1,22.4617703673991,22.0119159076723,35.4843145709262,26.1801797114401,18.9157684011517,4.31302687206168,16.0811079433909,28.514552019068,19.5157771002306,39.0659871922948,21.279835112670103,19.680934082254,21.5363229582315,20.621487242119,27.852101125901104
Abl2,20.3107890562216,25.6969599801789,31.3629029040944,17.114961601335,15.4194850758383,3.12747097356155,6.540697796655031,5.42180575974447,5.52915602785685,13.422691476868,13.0074873416505,15.6563834867539,16.7424566987021,5.782737236771849,13.3154989261076
Ablim2,0.0,0.0,0.272269785681593,0.0,0.0,1.43382594285593,0.9389291110245844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ablim3,45.2499684586994,14.03408753688442,30.511826875699747,27.3283858824881,33.5117606396363,26.10527783106275,6.85837490253806,11.625693705995191,10.687213170811564,9.473876598674096,108.0081530078746,115.6177315783621,111.95035655607144,89.6095501784024,91.4353117248648
Abo,2.86141895195454,6.517986821652941,5.734379528336941,6.52547006068636,2.86309601968917,4.24226944045533,10.2033187072076,22.8120406335772,11.1897076116341,6.68131488116192,12.3698305395486,11.0633721229734,8.894002801737841,16.0580752151304,7.81928223794462
Abo2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abo3,0.0,1.5839795967067052,0.0,0.0,0.0,0.0,0.0,17.6945490836764,11.0930207463276,19.40104736802256,30.56855008700195,0.0,3.351627477966075,22.540822360119947,0.0
Abr,16.1305690577775,13.7812176341223,10.4343994319631,7.710090135589185,9.292134221327624,4.9974655839414295,5.04363060820355,8.51389661532401,6.597788918786705,11.4595322819446,11.883168644082586,10.78956126012255,13.17705096407905,11.9448214201483,11.15228771885365
Abra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Abracl,225.562220466146,233.870766910765,347.88888665775704,340.243452391401,327.225890482414,81.5037821866593,93.2446709338586,73.3456784778078,118.788736512923,104.790917246906,353.632875749126,381.957983620583,430.979700264912,208.358041925568,356.78926225388705
Abraxas1,49.7589857938027,81.36406820265341,75.2875575363361,59.5377122299916,50.16759291079761,6.3683814420155,29.5593993951129,20.424555906832303,8.94830434810666,39.7440803955511,48.9364931925334,39.24958687522,45.563869337052495,18.690653968093898,28.772183111565106
Abraxas2,140.592971785042,117.142220564276,193.23165826942105,157.973352968778,165.541098775126,60.3038402119586,72.2189728609073,73.06438310799949,84.7716182709641,100.486044204543,142.973790108906,148.447873581956,222.258734484079,83.2386876846502,150.709287787743
Abt1,228.133943706723,233.97498793447,249.59335584322105,207.635340890286,151.557469105769,97.1419749385104,97.3397315544642,96.66974243462508,92.7693586073233,91.1828992488688,176.276255492994,152.10138844353,159.741701738089,121.129884603927,164.015563259751
Abtb1,262.625243170957,200.939628136287,212.253236622559,205.207718117771,269.978271549905,185.343814673938,196.356241688862,177.37285451774798,182.93684331911203,204.157989201156,271.437974299434,363.051021417359,341.308369340427,255.445290475942,322.99062202516
Abtb2,47.53830892570445,54.678218778787496,66.43925539796349,46.861925600730046,66.80501417034951,61.6994799021795,50.890166467281,62.188084710183,67.5351592859735,99.4322158138705,84.7313123738245,170.4440528881315,194.731054449963,74.586357818378,99.040615486254
Ac1576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acaa1a,4150.151131991261,2053.60165540369,2299.68855291207,4001.19911869974,4127.22952977566,4793.824507733811,2888.2404669932,4148.263822382821,3049.644084035689,2825.0118061522603,2709.01644033151,3653.0576503407,2541.8367473285,2350.5987339378,3573.11529025168
Acaa2,7776.17021074419,7554.542323572949,6852.812716566185,10757.57244673022,8585.77733296215,4085.6069655981896,2887.776666911387,3529.3059413421183,3650.596103877295,3559.3807509538456,5388.2464690170245,5808.125187097485,5994.5303887543705,6709.27129717488,5088.507480225902
Acaca,66.0276496123859,47.454011651655605,40.53404204557384,64.4607571262862,87.9072781541078,132.47991580252895,281.7294330992958,460.688361240932,354.8811065899488,287.66985246976026,111.7564869910853,134.1192022443871,150.0510895925741,114.49781871671928,129.48348160006282
Acacb,0.0,0.0,0.0,0.0,0.0,0.0,0.290825246280528,0.0,0.0,0.3380159568223485,0.0,0.0,1.520532293708565,1.206487410108985,0.74059951037015
Acad10,75.6132758779498,59.08597981987101,128.8937232130298,56.9228328035886,95.84874958668956,88.0022920229093,156.817025212944,77.59218706079875,99.38937957202106,269.264022973138,183.0312789690494,147.4269104599282,123.55689216453708,82.15342988937755,119.839985459038
Acad11,442.9501632608575,268.99508310762246,392.41517062669953,303.51741763566747,478.42313799935545,245.373554252113,275.51635210508897,261.64871768856545,324.292087676717,346.2123254912645,353.496224599852,485.56778977673247,507.598683635745,288.33230006543204,422.5022419657915
Acad8,237.30007615953,153.06501735180902,260.566541027497,157.438180751162,209.941946807342,95.2591494471075,195.347666549954,90.55072116843952,165.956922861328,205.185696076923,280.335377247382,307.508194557836,346.54951322788,137.239907620189,333.400817788233
Acad9,159.8482038746775,122.82606558765752,141.07447661129,125.909457898594,199.3084824899815,87.92348715276668,134.83224602812652,132.27909746137348,160.848549805579,182.11660753808525,242.16893342257904,258.376756486408,325.99420921369153,168.409445237464,278.8039817380885
Acadl,2939.68589867356,2811.9206225003804,4175.46670027889,2646.6837075744697,3543.7278747755,2801.9848122666804,3227.56780473178,2747.61496218675,3250.25810227787,3212.00607728175,3306.79725703874,3558.7759311163104,4158.79745800174,2051.79133712773,3897.978047116672
Acadm,1491.09742310739,1138.45166431221,1983.01955064804,1327.17328043039,2106.91609057459,1542.04375689552,2521.78726744712,1967.4702354969893,3274.34584228532,3186.59216519132,2175.7729773420497,2294.0863734220497,2949.4408111745897,1076.5362378291302,2268.36688792996
Acads,963.114477807592,704.1396737123571,990.618230380056,734.672883893311,933.7863963402568,721.636373895317,1219.16406146623,858.0935332396069,987.380622070849,1271.57023102752,1217.6599064472,1347.74338793277,1471.7207072402805,942.488565435409,1452.54121128885
Acadsb,203.504996659525,143.106252837552,334.378430335867,131.375630807577,164.922597317878,117.350737607051,291.627457381679,92.8682396634932,305.92757913203496,358.409574370805,824.879475083733,973.052399559173,1230.4465717054302,293.29168797599203,555.9757091749491
Acadvl,2392.8741671668804,1810.2987963921,2217.2772898474104,1699.71117632758,2081.14159006713,1715.23198756825,1884.23485194303,1880.73094236676,1748.31539130345,2124.36392458016,1737.3672936942098,2075.22507856164,2182.53392598483,1587.0046520505402,2019.98407879823
Acan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1066186363824174,0.0,0.0,0.0
Acap1,12.2005512247441,6.49166583000554,11.683164524454,1.0840235876945,2.78121026157614,5.415432158552151,5.92981536947009,0.0,3.81254771001877,12.7380116240483,6.66167068533564,7.07294141065905,8.64683607961541,10.7285171881507,4.57049028810352
Acap2,45.56383663202825,57.2766458072725,109.66110549273,42.4740802803564,65.75671705891051,11.62261471520075,26.15073878028935,15.0843857825581,22.379917255611065,37.23042063967875,47.6502411834348,58.977135868205,57.99407413226751,18.58462144438,49.4182980383512
Acap3,41.1832908975227,33.22255877416355,46.59492168651455,28.2568665633634,30.328781065766663,25.953752129391045,26.4565102686095,18.2328222915467,19.17687103931509,34.6619234722432,33.58838144810237,38.681318061275405,48.636295306726105,30.99899067567951,35.022417172389105
Acat1,1002.6157174789698,1240.48023676296,1335.55625812557,1160.6841844909402,1448.14824165207,937.775678654967,1203.79324340059,1173.3067403536302,1523.69817986428,1684.1231073009803,942.918643132182,884.9963473044361,1010.62612284858,683.030418507016,1061.2489453045698
Acat2,51.2311363600745,61.4774750217795,45.14354412581596,58.4550127842554,59.301953185232,182.6579586141825,156.8841391345825,280.0984905084369,242.925252755101,175.557246369029,339.32750599672363,523.831889090605,484.38566739056114,483.16212143680536,554.8934669832349
Acat2l1,22.62327786698193,20.2796294679847,23.00101977623005,20.3821833936859,26.56192313753745,50.67348239595,52.688045780682,75.90351767810999,61.429002653682005,44.9335546900732,89.6179263927045,139.6376854467155,140.751560205549,128.4400379716875,185.55126052950249
Acbd3,107.818158301311,107.45640083945376,135.968748403859,79.370010109673,92.887538759354,33.5996878873001,47.72407953376701,51.591688882368544,59.6587396291995,82.50331217043446,115.38951853202292,111.10172989466948,153.8133560283949,68.2026629486102,117.318785402934
Acbd4,373.104283653946,290.310118925764,353.56406241639,390.24899496283206,441.716888783812,167.767683669798,136.533758515441,128.135750172115,120.236015888637,154.708468827405,299.4111298439,388.612572553546,383.34434428942495,344.379839235479,424.109768356335
Acbd5,183.40969162555697,180.437480520803,391.587208877466,307.799161977882,405.425658930059,99.0723597286759,193.270762758716,130.702077922585,307.04299230946,291.383911338829,318.872943789645,329.434502485785,522.035755779573,105.809698127992,366.281823358841
Acbd6,107.398344922458,94.754401745903,116.79209065041849,97.249116525861,80.47374035959051,55.1191763258405,34.04142142002145,57.6517796594695,45.0019510183974,56.2239782984245,62.53839360905501,78.258648969129,77.4328882008365,46.546645389187695,84.741679913154
Acbd7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Accs,31.14140262938536,24.117021671274053,23.17342469442218,26.000101876764354,24.637534336111848,19.481898260880147,23.7264226727685,24.79522443648432,26.87750521221565,38.9223247835616,40.24709597184875,45.7558910837886,45.5695932703171,37.3035977571713,37.5981657545805
Accsl,0.626723382425329,2.45889209535507,0.0,1.82309178025377,1.87818321073004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6144679663243591,0.0
Acd,235.735721729911,255.429006165924,234.784283526944,169.555360038809,159.358605329811,157.67980990175698,140.80626578654,90.014003881073,87.28866011037941,132.02262615192498,174.410510830352,187.54750812949,210.493268680562,166.814423203248,162.396620722799
Ace,9.5402117024764,16.16024167445455,10.18190111963855,7.23333337064845,7.6124812957479,1.38957441020498,0.764690843599985,0.3760245782286786,1.9105639495757345,0.7856415810648348,11.1593946664855,13.855449912702849,14.019403673693304,13.7557918412795,15.577183237638998
Ace2,0.1840519833035075,0.0,2.164676411867596,0.35169100980771,1.313416809164885,0.837921560608055,0.5285182010594199,0.51826582687472,0.92436134639743,1.295484981399245,0.371832924658772,0.9722787036145,0.2712306048267114,0.0,0.1853390857192015
Ace3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acer1,1.22264782854552,0.600520633503632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23040035423835,0.0,0.0,0.0,0.0,0.0
Acer2,246.327926935513,235.05850560542493,214.228566962775,185.933847014892,211.383217549753,60.9562642499408,45.6562556763105,33.2748657052308,46.894373344674,53.807110305605896,94.4140709406898,79.4403258587924,153.17856976790898,80.8759901787457,175.727850447923
Acer3,62.98128027432671,73.9678169287977,83.6193321171442,77.2118009807348,74.15634399991879,16.542832392632402,22.9126991382544,26.8193138913486,29.4237847306902,30.6415676287372,64.43715987137949,63.2081993361442,87.40171236317909,25.3814201112688,58.61664934784329
Ache,1.04326874571901,0.0,0.0,0.0,0.0,0.0,0.703244016891485,4.42133632799651,0.9059059528839492,2.49570047396923,0.0,0.0,1.37929613005817,0.0,0.0
Acin1,281.138466901238,242.523900787766,258.960188893159,186.383639434499,177.108957261361,92.5132283565983,153.998696597808,100.200816183984,102.429385080057,197.32978966543092,203.385094946362,271.096112665623,316.864838001255,174.238923563206,223.438599960435
Ackr2,8.76288827461381,1.2205636338628998,1.2516885916441,8.57654406753909,3.7534609071932,5.5275335401215,8.45805268216481,11.9338726216066,1.22073728099366,9.9562657537509,2.49756198332982,0.0,0.0,2.4183225475009302,1.28405476255743
Ackr3,45.334140962775294,97.0551995043821,83.527865030091,38.1498101889668,32.672937540236305,15.5251284289185,13.670406494087,18.9391035444723,19.4045312969809,26.3482804555697,31.139186396072,61.706804504512206,47.1374218817451,21.6182255069806,54.5631110277921
