,ANIT_1,ANIT_2,ANIT_3,ANIT_4,APAP_1,APAP_11,APAP_2,APAP_4,APAP_6,APAP_8,CCl4_1,CCl4_10,CCl4_11,CCl4_12,CCl4_5,CCl4_6,CCl4_8,ConA_11,ConA_12,ConA_2,ConA_3,ConA_4,ConA_5,ConA_8,Ctrl_1,Ctrl_10,Ctrl_12,Ctrl_15,Ctrl_16,Ctrl_17,Ctrl_18,Ctrl_2,Ctrl_3,Ctrl_4,Ctrl_7,Ctrl_8,Ctrl_9,GAL_2,GAL_4,GAL_7,GAL_8,MDA_1,MDA_12,MDA_2,MDA_3,MDA_4,MDA_7,MDA_8,TAA_1,TAA_3,TAA_6,TAA_7,TAA_8
IFIT3,361.9510039492904,241.09481685133488,273.6235942369516,274.3449323245744,399.8350753593103,0.0681568111670106,217.67447039933484,287.3083634532385,219.21579955446197,0.0739735275803631,205.0954691003924,174.55694634966403,142.37405982671163,81.82033058675425,418.0518757167888,167.86300339366994,218.53138813441305,9178.247678814185,4935.593412925151,3649.553181908119,3386.2942305329498,4407.783293399127,5829.363957326577,3681.9801025018014,371.6825567222316,450.11734640161865,225.89370595512912,457.6026419606104,0.0903575579584805,266.8338251354945,373.8995880266132,344.7812609338053,382.1137590084268,360.0220994275337,382.6911647516788,333.48017815898964,393.5079195717064,259.2253931764127,361.7130472645965,404.3776959175647,320.44735186064827,301.84923759033074,6.330699317844329,395.80229727816265,217.516030810016,231.2550447726503,0.0831550685224789,0.0730706037571746,2.3401474305680865,0.0622893919652657,0.0477524853914637,168.66796339291312,38.69691547520783
IFIT3B,87.64006541664533,61.686731446059056,70.66917118102086,60.79655292948408,98.37035705693434,0.0681789484552666,41.459805978874165,52.16653162619512,45.14200665157255,0.0740105074243648,47.76689251039339,29.37860569565207,24.472681845501285,8.45525266300439,79.96941136597644,36.9972384366436,47.41218246043115,2212.9523680075517,998.6096539393764,857.3074891149954,630.3539827659984,1024.365263614371,1449.4936439067735,708.5286705206969,95.32174726583258,84.41004537543408,55.1526773908552,67.22099493403701,0.0904704694455396,73.65261000472651,103.70307401506122,73.61040248491341,92.73827682224896,73.84524846492243,74.95247578107421,69.58672733394579,91.61352516068789,52.61020468039448,68.8192194025501,90.63244344415529,54.9435020959822,70.3117445010035,0.0790833756240015,101.341063018512,48.91974376207882,55.57587252921103,0.0831646693485614,0.0730821295254883,0.115420815692024,0.0622958060894675,0.0477826065324826,38.17408534567707,0.0655686281686309
IFITM1,255.88047876084957,563.4349142632516,372.1211540599906,656.2666857993632,1497.662136380765,567.3431330504131,553.3527681841224,639.8197781264391,586.5499695924588,709.0784060832038,459.7563199800047,465.284624282157,552.3931089703514,603.3138013840601,740.5997313133432,345.85184606457153,309.9002282809929,1107.081616934442,624.374597539779,1049.4949267406505,951.5970917687204,950.1375301111938,619.3920238570471,686.6057522998972,394.954059564835,257.3426639464012,252.4807491383894,510.5454366779393,465.5732227354449,354.4582952191328,363.10237042290896,346.4551300118393,392.6990740671095,359.6431696924587,304.6606219587649,415.829328060608,346.4551300118393,415.3763296436519,845.5235711539145,762.2657241907675,623.6118068170387,382.1619461957664,342.9494679670801,277.3972555003604,263.5111389221701,155.61974764965288,427.2355103081396,411.0048031631027,827.6937829242581,618.6026267878532,557.6585352558482,1196.2105111577566,759.5468614876823
IFITM2,8796.076062013202,10261.061018981089,11293.281798366772,12098.131091869052,26592.649661589345,19177.347140813083,11880.347314084938,13308.557382377248,11956.19795604702,18376.74082943829,7567.817812059688,8123.129558311572,11880.347314084938,9547.656661816676,10256.93806829722,8138.863739062558,8098.99469411887,25237.17270036689,30398.39693293943,20469.24842499144,20979.48625594483,20469.24842499144,22150.81711865064,20469.24842499144,8759.250455582142,8855.435427714472,8759.250455582142,9057.105357911594,8594.46760506235,6229.436014462382,10256.93806829722,7922.284397420975,9053.428115302744,9034.783607990164,10229.807667054753,10924.890456684536,10847.433493931669,8562.642708992626,8220.377007230138,9248.38085541415,7950.887372839595,8741.534904993694,15750.567784025568,9061.292852149794,9183.095290790094,9178.247678814185,12381.933791435486,12280.915895325808,8295.209040083959,11672.776017514552,11357.438564172498,10548.528049789666,12132.04765377755
IFITM3,18000.549998626062,15273.246748908668,15231.332495150256,16264.331800786553,25852.650792215907,20937.063183621147,23267.21829951289,24000.01943085071,24578.025902665344,18920.026097829326,14001.667432480072,20469.24842499144,29311.12332438864,19493.83563075594,31776.373644186056,15035.320977437212,14710.843922814958,36690.59836029062,44897.162407208416,37475.49474905672,34765.87968397538,37475.49474905672,36632.74282923355,34324.42859391755,24644.269232693656,28317.140458844468,25220.091582734225,30101.888950299835,22150.81711865064,27808.88008959852,30398.39693293943,24399.44140788828,31776.373644186056,25623.721680808987,23814.297417077712,26406.64623725881,25852.650792215907,20351.763897737987,20469.24842499144,20469.24842499144,18789.57293131369,15107.783981376624,23780.35217764267,18250.05176896089,16407.54584912622,17297.916552813007,23674.791454330683,18376.74082943829,16154.1427667355,16027.545775611812,15585.951602066109,17297.916552813007,16534.063347647912
IFRD1,1041.5654673194422,741.9224722336127,1153.7014638005248,832.8588478642748,11825.285728017798,494.74860772199855,962.8235628054448,750.2237017690848,693.8636123568566,441.34623487442553,3672.0734078173336,5956.625765809482,4091.963268267907,4643.307465978693,4522.80742470271,4444.729467307187,4407.783293399127,2162.6640648652037,5193.977579208072,4169.806037879844,4913.037986065796,6823.801411847832,6751.016368467484,9061.292852149794,675.289019112333,0.0798263740303228,0.1020347148004347,0.0842289543964082,0.0907806832078729,0.1093656710504695,0.0776772519723553,725.2057579543966,761.391148395929,664.5807555939165,605.9375372561551,406.428671547948,473.2099525675148,540.0515432632853,1078.0070909109124,1206.700098181981,789.4989659473126,738.3333147225144,354.4582952191328,760.5198723920703,959.4323479506708,1003.4246471115986,848.9314528209159,585.7984534789584,1585.3505040660011,2852.390584486344,5636.514701424776,8250.820060028922,4663.55319197754
IGF1,3937.5774708672648,4808.831975176548,4686.261098055864,5736.439932011761,11393.077906230155,8138.863739062558,7577.323640080937,5562.859316053054,5937.369309241282,5045.553875146905,5666.690572704811,5324.7941508092335,2944.6306186596216,5310.816916838949,4759.776194407397,4100.807218771737,4295.935998423798,5506.558046343415,5681.193661256257,9505.761430471732,7709.413331431232,7966.772213922486,7405.821098168823,6454.10771616796,11357.438564172498,8193.884685538835,7330.61712132505,9182.995995737883,5101.270668356947,6200.710154170181,5666.690572704811,9969.553912455332,7992.381534699027,9182.995995737883,7819.504833620534,6274.987486537559,6916.266524771708,4312.877673020326,5549.0957995145545,5937.369309241282,4856.762580969347,5023.728003614988,4254.816992856053,5083.19019391743,3701.573884218168,4598.109387249109,3875.740243767402,5310.816916838949,9807.89770579635,7194.901596509731,7187.682205848199,8646.082568516442,6720.294046953884
IGFALS,79.0434337330333,763.7221790119233,238.60631753629264,531.7649167081838,352.37013252577054,238.15598272812065,905.9728869119568,391.44517730717433,909.5581131755966,203.4574536366657,997.2881248511188,528.8742786827802,578.96724506642,642.05207457682,771.9908101956048,1005.0208829634848,738.6786213769935,580.5809255892627,228.3335711540937,431.2943905320138,606.4292122441069,656.799440410142,589.9232177649743,438.0466920798319,3193.2768182172576,2371.7396064995573,1889.6758581471784,2337.87158848169,2256.320900419867,1327.3166062906334,1491.1282238962613,2602.7687107361694,2893.98293685878,2707.2531069660413,1906.7521716871572,2162.601167477412,1816.2630004423745,494.74860772199855,174.98808868116353,79.80455751092971,143.47647922235384,1001.6427983220652,147.30733783313966,15.820258219056363,69.22719202775576,372.75265811777496,156.5116320683435,233.87600710684927,501.7696398672135,273.9583139889364,162.50378185798024,491.1389274944373,216.6671523987744
IGFBP1,4567.763496728563,8250.820060028922,31776.373644186056,8855.435427714472,19088.128738778152,7883.211081118924,5278.473605230137,13176.152535540748,6097.760094827074,14260.866367440796,3537.267116566853,8923.126991610541,9191.047859358972,8098.99469411887,5556.723906846621,4686.261098055864,7427.697303425537,18250.05176896089,45839.364158222204,25220.091582734225,29311.12332438864,35003.05345264492,27959.29119938545,30933.34852569938,2180.7218598624386,2456.7574451205305,3490.35646909331,0.0842907884347684,0.0912252023366768,0.1097650062102058,3380.4933173068357,5736.439932011761,3805.2348387825896,4654.100262381445,6454.10771616796,8383.380368982036,8187.616174242959,2281.2744166034886,1199.5431225480434,2297.5167997540952,1998.4114523234816,5038.570218084937,4571.291343986183,2760.51454310468,5650.483506849738,5139.859564037772,8546.387204259285,323.16068420451336,11936.675459218057,13747.720811291389,26491.48059843846,27808.88008959852,25623.721680808987
IGFBP2,10812.906235351473,14260.866367440796,14078.697925345918,14001.667432480072,10578.99260874958,3687.321862724737,5161.109052190371,9532.959748859565,7867.459912739201,5906.091292649746,4619.488967922811,3210.5855638938697,5193.977579208072,2647.789100469821,4194.500818918766,3481.029808475267,3210.5855638938697,10142.917428364217,8377.477926214944,12156.202848637527,15579.775836312623,13324.01581157318,13308.557382377248,9183.095290790094,5650.483506849738,6763.884053571457,7709.413331431232,7240.334354542274,9607.604690520258,4724.22710995424,6613.5528481002975,5069.621017762305,6523.490665745088,6523.490665745088,3727.1631830419983,6086.596119065811,10578.99260874958,8923.126991610541,9949.75686620303,11672.776017514552,14078.697925345918,18206.340165179856,11253.352602258812,12353.477439376427,9607.604690520258,9529.539095665625,13420.54903741129,13606.622786820044,18920.026097829326,13308.557382377248,12353.477439376427,12435.162853820577,15585.951602066109
IGFBP4,18789.57293131369,20050.48527609078,13880.516180071854,22150.81711865064,13015.13517265706,16407.54584912622,16976.135820792355,16961.414091465085,20469.24842499144,17297.916552813007,10812.906235351473,11169.30635453704,11253.352602258812,10634.124544705915,10548.528049789666,11411.003061394527,10634.124544705915,10252.48638360432,10847.433493931669,12132.04765377755,14260.866367440796,10847.433493931669,13243.611692715382,10847.433493931669,21286.95681625464,20979.48625594483,21580.72042657192,21580.72042657192,24578.025902665344,14078.697925345918,21580.72042657192,20622.76723706114,25237.17270036689,21678.996654172253,17297.916552813007,22761.714337181733,20351.763897737987,11542.449242648643,8383.380368982036,8144.506965569272,8896.478785634385,19600.270348821243,16534.063347647912,13308.557382377248,16198.035438784813,17419.078309107124,18376.74082943829,14078.697925345918,20050.48527609078,14078.697925345918,14267.60507503552,16961.414091465085,13015.13517265706
IGHD,14.548631823371323,0.0101287635590575,0.0104255854511385,0.0095338613025066,6.04312509644857,8.029783164079575,18.178077754854144,12.62863045132402,30.910252463446888,1.577437808875813,7.737321175725084,2.078293467151311,9.24100367721006,12.844545330962411,20.102804166447388,9.003041457920961,0.0096888429497329,6.753718806329836,7.271256375038913,23.674507617043552,5.520622174246742,1.1596288584228898,2.817544176549436,0.0097847655360344,27.62296843458553,10.698913265833166,18.639394337622065,4.90340569147404,9.424378554045187,27.648415719585305,11.494572788220829,33.45333314967607,18.457292587410645,14.538731859474805,11.722125307919066,9.523550847943056,4.534994458012229,28.703988690809908,16.097335957725598,16.321917515009773,23.563764768508836,1.1755288208484471,3.962840160194133,0.0117351238429777,1.5877471584187102,1.829614008071902,1.5739368904383984,6.315798623385017,36.16647312937031,33.26539595376427,37.75744616226788,31.831867348357463,39.11065224869297
IGHM,40.57315762860373,39.80919002788124,51.646995056531296,47.21222499837941,105.59216555707536,81.55682095721274,158.36423179472305,108.86098312773896,259.16765576274685,17.266560784835956,60.95778040374158,34.114734841988096,144.564748383975,69.61790302865029,64.08943618152826,41.96320624852136,65.0315762238689,136.05046989989356,205.6393069942729,185.14692445842823,133.87219087438572,177.62933520981696,149.7409367424063,108.57634241396356,134.29170694965916,52.80314374354524,97.71254002939686,88.01966952547113,104.8419521126416,80.93165671505736,143.66600169171505,129.05813529547234,170.2425312843809,97.9757701407993,88.71963330325687,119.4291287504618,89.82405479597604,160.9555516053286,133.57603894810123,100.03896603640504,89.51251150242652,56.65620098002461,31.73771509793644,36.469198745351655,25.32438005275249,60.582881969193096,23.74054219340527,18.063601533197257,199.9443839060059,182.7790902022429,185.64366022480803,157.7919355231004,263.54540543661005
IGKC,124.94620337979237,115.85441377427937,133.157286242412,104.84890504297812,151.08933094958616,169.8286859845297,220.1518553576522,215.8824763263565,400.65065203044537,118.82863753811148,162.7956657877271,80.36296805507047,242.6129069719772,187.86202507365752,141.1073077582807,74.8249108330204,84.63864040455803,310.76852895389266,453.8111432754572,315.86535669558106,245.3308355036985,360.6597338148042,166.30268168725738,213.2264915112917,228.3335711540937,105.13320242774236,165.98258296498526,121.1827104759184,303.0512225149436,99.49524003935272,124.0179403503852,168.2742620715414,300.3534655752211,131.52460141369625,254.6582734417728,295.13863878613915,152.5912428643778,382.1137590084268,319.22388612500674,346.1712535843848,210.2574045910504,127.43122163848824,66.21530843493298,156.05469109925014,105.7914033479354,133.11236494239537,190.8483002251914,46.14265668667436,333.67473143599113,380.1176221896504,333.48017815898964,297.7912240362724,340.8482469826829
IGLC2,2.0315965093203383,1.6392527029123816,1.9452450650879625,8.215111401921808,1.609942929847613,9.121684335052429,10.754699126674735,9.438816021560951,17.853248947192316,9.903939206825555,25.0115378950615,5.9177488186489295,10.212394364894722,15.858143823785245,7.867569751930337,6.796577546634705,1.248839310707038,2.9130420447593828,9.313867619252152,15.148226438045384,10.60984185709129,9.155144412198457,8.27164392422813,1.6209177722323993,4.354091949798782,40.36597441307832,20.37502894384726,4.074019016621976,6.124612385199451,10.670062039510569,10.168104887616838,13.916246101373268,23.71258323313936,15.6616784912233,20.30665106654011,20.68219507315237,25.88889683454549,33.19760967758286,12.026119650417872,29.37437150827469,4.763208861317286,9.35508639866736,0.0830490461282292,2.634371582593498,6.345660860136723,9.102222840073178,0.0869604922296879,8.304693006437065,14.39329946755236,12.27830476088419,27.609156060723407,15.258577279217782,29.27825615953261
IGLC3,4.03967043400479,9.253469506282585,3.8723360337713792,2.876736026658688,3.4289720595328084,20.418408456752765,30.798900914198924,19.76917928915106,32.1038624993851,2.040409610310784,30.924616820755094,1.3713140518050009,29.26154408460318,28.952943084078285,40.1791266030218,23.75315173395437,2.397137991665328,0.1574364713133418,8.105865775525107,4.872112308631144,37.36555315641664,49.21978767249988,28.71703318843258,3.412528931533408,10.681898007648948,2.4848702791182875,20.323613383813985,33.51841880754178,28.014978186176982,44.67104934152793,6.547642006276989,3.1576064342123304,41.1936061600853,3.091193643971826,25.94497379388197,34.37560777169963,23.03592247450005,39.8374774823338,17.857514420087842,36.2661445747668,25.997562441384943,9.424378554045187,0.0830551005817189,4.950634964122868,2.147216625221537,7.529632978086608,11.528812985460204,0.0772653826700238,20.762376005825427,29.37860569565207,50.31375626039588,39.70179639250571,34.9185614464347
